ob_id,direction,structure_tag,origin_time,detection_time,pivot_time,pivot_index,origin_index,detection_index,top,bottom,break_level,swing_length,ob_filter,origin_open,origin_high,origin_low,origin_close,parsed_high,parsed_low,width_pips,ob_origin_news_window,ob_detection_news_window,ob_origin_news_event,ob_detection_news_event,ob_origin_news_currency,ob_detection_news_currency,ob_origin_news_impact,ob_detection_news_impact,ob_origin_news_event_time,ob_detection_news_event_time,ob_origin_news_window_start,ob_origin_news_window_end,ob_detection_news_window_start,ob_detection_news_window_end,ob_origin_minutes_from_news,ob_detection_minutes_from_news,ob_final_status,ob_final_status_label,chart_right_time,chart_right_time_source,linked_trade_id,fill_time,exit_time,cancel_time,invalidation_time,protection_trigger_time,news_blackout_trigger_time,reverse_touch_time,session_cancel_time,lifecycle_reason
1568,bearish,CHoCH,2023-06-27 13:30:00+00:00,2023-06-28 14:45:00+00:00,2023-06-26 16:30:00+00:00,211499,211583,211684,1.09766,1.09685,1.08999,50,Atr,1.09717,1.09766,1.09685,1.09755,1.09766,1.09685,8.099999999999774,False,False,CB Consumer Confidence,Fed Chairman Powell Speaks,USD,USD,high,high,2023-06-27T14:00:00,2023-06-28T13:30:00,2023-06-27T13:57:00,2023-06-27T14:03:00,2023-06-28T13:27:00,2023-06-28T13:33:00,-30.0,75.0,win,WIN,2023-07-10 05:39:00+00:00,exit_time,S_1568,2023-07-07 16:31:00+00:00,2023-07-10 05:39:00+00:00,,,,,,,WIN
1569,bearish,BOS,2023-06-29 15:00:00+00:00,2023-06-30 06:15:00+00:00,2023-06-29 13:30:00+00:00,211775,211781,211842,1.08966,1.08848,1.08601,50,Atr,1.08895,1.08966,1.08848,1.08854,1.08966,1.08848,11.800000000001809,False,False,Unemployment Claims,Core PCE Price Index m/m,USD,USD,high,high,2023-06-29T12:32:00,2023-06-30T12:30:00,2023-06-29T12:29:00,2023-06-29T12:35:00,2023-06-30T12:27:00,2023-06-30T12:33:00,148.0,-375.0,loss,LOSS,2023-06-30 12:59:00+00:00,exit_time,S_1569,2023-06-30 12:34:00+00:00,2023-06-30 12:59:00+00:00,,,,,,,LOSS
1570,bullish,CHoCH,2023-06-30 08:30:00+00:00,2023-06-30 12:45:00+00:00,2023-06-29 15:00:00+00:00,211781,211851,211868,1.0844,1.08352,1.08966,50,Atr,1.08437,1.0844,1.08352,1.08404,1.0844,1.08352,8.799999999999919,False,False,Core PCE Price Index m/m,Core PCE Price Index m/m,USD,USD,high,high,2023-06-30T12:30:00,2023-06-30T12:30:00,2023-06-30T12:27:00,2023-06-30T12:33:00,2023-06-30T12:27:00,2023-06-30T12:33:00,-240.0,15.0,win,WIN,2023-07-06 02:07:00+00:00,exit_time,L_1570,2023-07-06 01:23:00+00:00,2023-07-06 02:07:00+00:00,,,,,,,WIN
1571,bearish,CHoCH,2023-07-03 15:45:00+00:00,2023-07-04 04:45:00+00:00,2023-07-03 15:00:00+00:00,211973,211976,212028,1.09228,1.09178,1.09018,50,Atr,1.09185,1.09228,1.09178,1.09181,1.09228,1.09178,4.999999999999449,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2023-07-03T14:00:00,2023-07-03T14:00:00,2023-07-03T13:57:00,2023-07-03T14:03:00,2023-07-03T13:57:00,2023-07-03T14:03:00,105.0,885.0,news_touch_cancel,NEWS TOUCH CANCEL,2023-07-07 12:30:00+00:00,news_touch_cancel_time,S_1571,,,2023-07-07 12:30:00+00:00,,,2023-07-07 12:30:00,,,news_touch_cancel
1572,bullish,CHoCH,2023-07-06 14:30:00+00:00,2023-07-07 12:30:00+00:00,2023-07-06 12:00:00+00:00,212249,212259,212347,1.08338,1.08475,1.09006,50,Atr,1.08449,1.08475,1.08338,1.08396,1.08338,1.08475,13.700000000000934,False,True,ISM Services PMI,Average Hourly Earnings m/m,USD,USD,high,high,2023-07-06T14:00:00,2023-07-07T12:30:00,2023-07-06T13:57:00,2023-07-06T14:03:00,2023-07-07T12:27:00,2023-07-07T12:33:00,30.0,0.0,pending,PENDING,2026-06-19 09:53:00+00:00,last_candle,,,,,,,,,,no linked trade
1573,bullish,BOS,2023-07-10 12:45:00+00:00,2023-07-10 14:00:00+00:00,2023-07-07 17:30:00+00:00,212367,212444,212449,1.09479,1.09434,1.09731,50,Atr,1.09478,1.09479,1.09434,1.09469,1.09479,1.09434,4.499999999998394,False,False,CPI m/m,CPI m/m,USD,USD,high,high,2023-07-12T12:30:00,2023-07-12T12:30:00,2023-07-12T12:27:00,2023-07-12T12:33:00,2023-07-12T12:27:00,2023-07-12T12:33:00,-2865.0,-2790.0,win,WIN,2023-07-28 08:34:00+00:00,exit_time,L_1573,2023-07-28 07:56:00+00:00,2023-07-28 08:34:00+00:00,,,,,,,WIN
1574,bullish,BOS,2023-07-11 12:45:00+00:00,2023-07-12 01:00:00+00:00,2023-07-11 06:15:00+00:00,212514,212540,212589,1.09843,1.09768,1.10269,50,Atr,1.09818,1.09843,1.09768,1.09819,1.09843,1.09768,7.500000000000284,False,False,CPI m/m,CPI m/m,USD,USD,high,high,2023-07-12T12:30:00,2023-07-12T12:30:00,2023-07-12T12:27:00,2023-07-12T12:33:00,2023-07-12T12:27:00,2023-07-12T12:33:00,-1425.0,-690.0,unknown,UNKNOWN,2023-07-12 01:00:00+00:00,detection_time,L_1574,,,,,,,,,state_target_block
1575,bullish,BOS,2023-07-17 02:00:00+00:00,2023-07-17 07:45:00+00:00,2023-07-14 14:45:00+00:00,212836,212881,212904,1.12241,1.12147,1.12442,50,Atr,1.12177,1.12241,1.12147,1.12218,1.12241,1.12147,9.399999999999409,False,False,Empire State Manufacturing Index,Empire State Manufacturing Index,USD,USD,high,high,2023-07-17T12:30:00,2023-07-17T12:30:00,2023-07-17T12:27:00,2023-07-17T12:33:00,2023-07-17T12:27:00,2023-07-17T12:33:00,-630.0,-285.0,news_touch_cancel,NEWS TOUCH CANCEL,2023-07-17 12:31:00+00:00,news_touch_cancel_time,L_1575,,,2023-07-17 12:31:00+00:00,,,2023-07-17 12:31:00,,,news_touch_cancel
1576,bearish,CHoCH,2023-07-17 08:30:00+00:00,2023-07-17 13:30:00+00:00,2023-07-14 12:30:00+00:00,212827,212907,212927,1.12487,1.1238,1.12101,50,Atr,1.12389,1.12487,1.1238,1.12461,1.12487,1.1238,10.700000000001264,False,False,Empire State Manufacturing Index,Empire State Manufacturing Index,USD,USD,high,high,2023-07-17T12:30:00,2023-07-17T12:30:00,2023-07-17T12:27:00,2023-07-17T12:33:00,2023-07-17T12:27:00,2023-07-17T12:33:00,-240.0,60.0,loss,LOSS,2023-07-18 01:28:00+00:00,exit_time,S_1576,2023-07-17 16:08:00+00:00,2023-07-18 01:28:00+00:00,,,,,,,LOSS
1577,bearish,BOS,2023-07-19 05:45:00+00:00,2023-07-19 06:30:00+00:00,2023-07-18 16:45:00+00:00,213036,213088,213091,1.12356,1.12277,1.12089,50,Atr,1.12299,1.12356,1.12277,1.1235,1.12356,1.12277,7.899999999998464,False,False,Housing Starts,Housing Starts,USD,USD,high,high,2023-07-19T12:30:00,2023-07-19T12:30:00,2023-07-19T12:27:00,2023-07-19T12:33:00,2023-07-19T12:27:00,2023-07-19T12:33:00,-405.0,-360.0,unknown,UNKNOWN,2023-07-19 06:30:00+00:00,detection_time,S_1577,,,,,,,,,state_target_block
1578,bearish,BOS,2023-07-20 02:00:00+00:00,2023-07-20 14:00:00+00:00,2023-07-19 14:45:00+00:00,213124,213169,213217,1.12291,1.12249,1.11742,50,Atr,1.12257,1.12291,1.12249,1.12255,1.12291,1.12249,4.20000000000087,False,False,Unemployment Claims,Unemployment Claims,USD,USD,high,high,2023-07-20T12:30:00,2023-07-20T12:30:00,2023-07-20T12:27:00,2023-07-20T12:33:00,2023-07-20T12:27:00,2023-07-20T12:33:00,-630.0,90.0,win,WIN,2025-04-10 15:43:00+00:00,exit_time,S_1578,2025-04-10 15:42:00+00:00,2025-04-10 15:43:00+00:00,,,,,,,WIN
1579,bearish,BOS,2023-07-21 06:30:00+00:00,2023-07-21 11:45:00+00:00,2023-07-20 16:45:00+00:00,213228,213283,213304,1.11449,1.11419,1.11184,50,Atr,1.11444,1.11449,1.11419,1.11437,1.11449,1.11419,2.9999999999996696,False,False,Unemployment Claims,Unemployment Claims,USD,USD,high,high,2023-07-20T12:30:00,2023-07-20T12:30:00,2023-07-20T12:27:00,2023-07-20T12:33:00,2023-07-20T12:27:00,2023-07-20T12:33:00,1080.0,1395.0,unknown,UNKNOWN,2023-07-21 11:45:00+00:00,detection_time,S_1579,,,,,,,,,state_target_block
1580,bearish,BOS,2023-07-24 06:45:00+00:00,2023-07-24 07:30:00+00:00,2023-07-21 14:45:00+00:00,213316,213380,213383,1.1141,1.11299,1.11079,50,Atr,1.11299,1.1141,1.11299,1.11357,1.1141,1.11299,11.100000000001664,False,True,French Flash Services PMI,German Flash Manufacturing PMI,EUR,EUR,high,high,2023-07-24T07:15:00,2023-07-24T07:30:00,2023-07-24T07:12:00,2023-07-24T07:18:00,2023-07-24T07:27:00,2023-07-24T07:33:00,-30.0,0.0,unknown,UNKNOWN,2023-07-24 07:30:00+00:00,detection_time,S_1580,,,,,,,,,state_target_block
1581,bearish,BOS,2023-07-27 10:15:00+00:00,2023-07-27 13:30:00+00:00,2023-07-25 14:30:00+00:00,213507,213682,213695,1.11496,1.11448,1.10207,50,Atr,1.11466,1.11496,1.11448,1.11459,1.11496,1.11448,4.8000000000003595,False,False,Monetary Policy Statement,ECB Press Conference,EUR,EUR,high,high,2023-07-27T12:15:00,2023-07-27T12:45:00,2023-07-27T12:12:00,2023-07-27T12:18:00,2023-07-27T12:42:00,2023-07-27T12:48:00,-120.0,45.0,win,WIN,2024-08-21 15:59:00+00:00,exit_time,S_1581,2024-08-21 15:48:00+00:00,2024-08-21 15:59:00+00:00,,,,,,,WIN
1582,bearish,BOS,2023-08-01 22:00:00+00:00,2023-08-02 13:45:00+00:00,2023-08-01 12:45:00+00:00,213980,214017,214080,1.10181,1.10052,1.09523,50,Atr,1.1018,1.10181,1.10052,1.10052,1.10181,1.10052,12.900000000000134,False,False,JOLTS Job Openings,ADP Non-Farm Employment Change,USD,USD,high,high,2023-08-01T14:00:00,2023-08-02T12:15:00,2023-08-01T13:57:00,2023-08-01T14:03:00,2023-08-02T12:12:00,2023-08-02T12:18:00,480.0,90.0,loss,LOSS,2023-08-04 13:14:00+00:00,exit_time,S_1582,2023-08-04 13:06:00+00:00,2023-08-04 13:14:00+00:00,,,,,,,LOSS
1583,bearish,BOS,2023-08-02 17:00:00+00:00,2023-08-03 08:15:00+00:00,2023-08-02 14:30:00+00:00,214083,214093,214154,1.09575,1.09503,1.09178,50,Atr,1.09506,1.09575,1.09503,1.09541,1.09575,1.09503,7.200000000000539,False,False,ADP Non-Farm Employment Change,Unemployment Claims,USD,USD,high,high,2023-08-02T12:15:00,2023-08-03T12:30:00,2023-08-02T12:12:00,2023-08-02T12:18:00,2023-08-03T12:27:00,2023-08-03T12:33:00,285.0,-255.0,win,WIN,2023-08-03 12:55:00+00:00,exit_time,S_1583,2023-08-03 12:41:00+00:00,2023-08-03 12:55:00+00:00,,,,,,,WIN
1584,bullish,CHoCH,2023-08-03 08:30:00+00:00,2023-08-03 16:30:00+00:00,2023-08-02 17:00:00+00:00,214093,214155,214187,1.09191,1.09122,1.09575,50,Atr,1.09176,1.09191,1.09122,1.09167,1.09191,1.09122,6.899999999998574,False,False,Unemployment Claims,ISM Services PMI,USD,USD,high,high,2023-08-03T12:30:00,2023-08-03T14:00:00,2023-08-03T12:27:00,2023-08-03T12:33:00,2023-08-03T13:57:00,2023-08-03T14:03:00,-240.0,150.0,unknown,UNKNOWN,2023-08-03 16:30:00+00:00,detection_time,L_1584,,,,,,,,,state_target_block
1585,bearish,CHoCH,2023-08-04 01:30:00+00:00,2023-08-04 11:45:00+00:00,2023-08-03 19:15:00+00:00,214198,214223,214264,1.09615,1.09562,1.09383,50,Atr,1.09577,1.09615,1.09562,1.09598,1.09615,1.09562,5.299999999999194,False,False,Average Hourly Earnings m/m,Average Hourly Earnings m/m,USD,USD,high,high,2023-08-04T12:30:00,2023-08-04T12:30:00,2023-08-04T12:27:00,2023-08-04T12:33:00,2023-08-04T12:27:00,2023-08-04T12:33:00,-660.0,-45.0,news_touch_cancel,NEWS TOUCH CANCEL,2023-08-04 12:30:00+00:00,news_touch_cancel_time,S_1585,,,2023-08-04 12:30:00+00:00,,,2023-08-04 12:30:00,,,news_touch_cancel
1586,bullish,CHoCH,2023-08-04 09:30:00+00:00,2023-08-04 12:30:00+00:00,2023-08-03 16:45:00+00:00,214188,214255,214267,1.09429,1.09351,1.09628,50,Atr,1.09421,1.09429,1.09351,1.09423,1.09429,1.09351,7.800000000000029,False,True,Average Hourly Earnings m/m,Average Hourly Earnings m/m,USD,USD,high,high,2023-08-04T12:30:00,2023-08-04T12:30:00,2023-08-04T12:27:00,2023-08-04T12:33:00,2023-08-04T12:27:00,2023-08-04T12:33:00,-180.0,0.0,news_touch_cancel,NEWS TOUCH CANCEL,2023-08-04 12:30:00+00:00,news_touch_cancel_time,L_1586,,,2023-08-04 12:30:00+00:00,,,2023-08-04 12:30:00,,,news_touch_cancel
1587,bearish,CHoCH,2023-08-07 13:30:00+00:00,2023-08-08 10:00:00+00:00,2023-08-07 10:00:00+00:00,214353,214367,214449,1.10116,1.10002,1.09654,50,Atr,1.10023,1.10116,1.10002,1.10012,1.10116,1.10002,11.399999999999189,False,False,CPI m/m,CPI m/m,USD,USD,high,high,2023-08-10T12:30:00,2023-08-10T12:30:00,2023-08-10T12:27:00,2023-08-10T12:33:00,2023-08-10T12:27:00,2023-08-10T12:33:00,-4260.0,-3030.0,unknown,UNKNOWN,2023-08-08 10:00:00+00:00,detection_time,S_1587,,,,,,,,,state_target_block
1588,bullish,CHoCH,2023-08-10 00:30:00+00:00,2023-08-10 07:00:00+00:00,2023-08-09 14:00:00+00:00,214561,214603,214629,1.09705,1.09673,1.09953,50,Atr,1.09698,1.09705,1.09673,1.09696,1.09705,1.09673,3.20000000000098,False,False,CPI m/m,CPI m/m,USD,USD,high,high,2023-08-10T12:30:00,2023-08-10T12:30:00,2023-08-10T12:27:00,2023-08-10T12:33:00,2023-08-10T12:27:00,2023-08-10T12:33:00,-720.0,-330.0,unknown,UNKNOWN,2023-08-10 07:00:00+00:00,detection_time,L_1588,,,,,,,,,state_target_block
1589,bearish,CHoCH,2023-08-11 12:15:00+00:00,2023-08-11 12:45:00+00:00,2023-08-10 17:45:00+00:00,214672,214746,214748,1.10049,1.09953,1.09761,50,Atr,1.09992,1.10049,1.09953,1.10022,1.10049,1.09953,9.600000000000719,False,False,Core PPI m/m,Core PPI m/m,USD,USD,high,high,2023-08-11T12:30:00,2023-08-11T12:30:00,2023-08-11T12:27:00,2023-08-11T12:33:00,2023-08-11T12:27:00,2023-08-11T12:33:00,-15.0,15.0,loss,LOSS,2023-11-28 17:00:00+00:00,exit_time,S_1589,2023-11-28 15:40:00+00:00,2023-11-28 17:00:00+00:00,,,,,,,LOSS
1590,bullish,CHoCH,2023-08-15 01:30:00+00:00,2023-08-15 09:45:00+00:00,2023-08-14 16:45:00+00:00,214860,214895,214928,1.09106,1.09003,1.09359,50,Atr,1.09106,1.09106,1.09003,1.09071,1.09106,1.09003,10.299999999998644,False,False,Core Retail Sales m/m,Core Retail Sales m/m,USD,USD,high,high,2023-08-15T12:30:00,2023-08-15T12:30:00,2023-08-15T12:27:00,2023-08-15T12:33:00,2023-08-15T12:27:00,2023-08-15T12:33:00,-660.0,-165.0,news_touch_cancel,NEWS TOUCH CANCEL,2023-08-15 12:30:00+00:00,news_touch_cancel_time,L_1590,,,2023-08-15 12:30:00+00:00,,,2023-08-15 12:30:00,,,news_touch_cancel
1591,bearish,CHoCH,2023-08-15 13:15:00+00:00,2023-08-16 16:00:00+00:00,2023-08-15 12:30:00+00:00,214939,214942,215049,1.09524,1.094,1.08969,50,Atr,1.0947,1.09524,1.094,1.09409,1.09524,1.094,12.399999999999078,False,False,Core Retail Sales m/m,FOMC Meeting Minutes,USD,USD,high,high,2023-08-15T12:30:00,2023-08-16T18:00:00,2023-08-15T12:27:00,2023-08-15T12:33:00,2023-08-16T17:57:00,2023-08-16T18:03:00,45.0,-120.0,win,WIN,2023-08-31 06:21:00+00:00,exit_time,S_1591,2023-08-30 13:56:00+00:00,2023-08-31 06:21:00+00:00,,,,,,,WIN
1592,bearish,BOS,2023-08-17 13:15:00+00:00,2023-08-17 17:30:00+00:00,2023-08-17 01:30:00+00:00,215087,215134,215151,1.09177,1.09091,1.08618,50,Atr,1.09141,1.09177,1.09091,1.09101,1.09177,1.09091,8.599999999998609,False,False,Unemployment Claims,Unemployment Claims,USD,USD,high,high,2023-08-17T12:30:00,2023-08-17T12:30:00,2023-08-17T12:27:00,2023-08-17T12:33:00,2023-08-17T12:27:00,2023-08-17T12:33:00,45.0,300.0,win,WIN,2023-08-21 12:25:00+00:00,exit_time,S_1592,2023-08-21 11:21:00+00:00,2023-08-21 12:25:00+00:00,,,,,,,WIN
1593,bearish,BOS,2023-08-18 02:15:00+00:00,2023-08-18 12:15:00+00:00,2023-08-17 18:45:00+00:00,215156,215186,215226,1.08938,1.08914,1.08563,50,Atr,1.08931,1.08938,1.08914,1.08924,1.08938,1.08914,2.4000000000001798,False,False,Unemployment Claims,Unemployment Claims,USD,USD,high,high,2023-08-17T12:30:00,2023-08-17T12:30:00,2023-08-17T12:27:00,2023-08-17T12:33:00,2023-08-17T12:27:00,2023-08-17T12:33:00,825.0,1425.0,loss,LOSS,2023-08-21 09:20:00+00:00,exit_time,S_1593,2023-08-21 09:17:00+00:00,2023-08-21 09:20:00+00:00,,,,,,,LOSS
1594,bullish,CHoCH,2023-08-18 12:30:00+00:00,2023-08-21 09:15:00+00:00,2023-08-18 02:15:00+00:00,215186,215227,215310,1.08538,1.0845,1.08938,50,Atr,1.08524,1.08538,1.0845,1.08511,1.08538,1.0845,8.799999999999919,False,False,Unemployment Claims,French Flash Services PMI,USD,EUR,high,high,2023-08-17T12:30:00,2023-08-23T07:15:00,2023-08-17T12:27:00,2023-08-17T12:33:00,2023-08-23T07:12:00,2023-08-23T07:18:00,1440.0,-2760.0,unknown,UNKNOWN,2023-08-21 09:15:00+00:00,detection_time,L_1594,,,,,,,,,state_target_block
1595,bullish,BOS,2023-08-21 14:30:00+00:00,2023-08-22 03:15:00+00:00,2023-08-21 11:45:00+00:00,215320,215331,215382,1.08831,1.08753,1.09136,50,Atr,1.08827,1.08831,1.08753,1.0881,1.08831,1.08753,7.800000000000029,False,False,French Flash Services PMI,French Flash Services PMI,EUR,EUR,high,high,2023-08-23T07:15:00,2023-08-23T07:15:00,2023-08-23T07:12:00,2023-08-23T07:18:00,2023-08-23T07:12:00,2023-08-23T07:18:00,-2445.0,-1680.0,win,WIN,2023-08-22 11:54:00+00:00,exit_time,L_1595,2023-08-22 11:29:00+00:00,2023-08-22 11:54:00+00:00,,,,,,,WIN
1596,bearish,CHoCH,2023-08-22 07:45:00+00:00,2023-08-22 12:45:00+00:00,2023-08-21 14:30:00+00:00,215331,215400,215420,1.09303,1.09239,1.08753,50,Atr,1.09292,1.09303,1.09239,1.09255,1.09303,1.09239,6.399999999999739,False,False,French Flash Services PMI,French Flash Services PMI,EUR,EUR,high,high,2023-08-23T07:15:00,2023-08-23T07:15:00,2023-08-23T07:12:00,2023-08-23T07:18:00,2023-08-23T07:12:00,2023-08-23T07:18:00,-1410.0,-1110.0,loss,LOSS,2023-08-30 13:34:00+00:00,exit_time,S_1596,2023-08-30 12:50:00+00:00,2023-08-30 13:34:00+00:00,,,,,,,LOSS
1597,bearish,BOS,2023-08-23 06:45:00+00:00,2023-08-23 07:30:00+00:00,2023-08-22 14:30:00+00:00,215427,215492,215495,1.08646,1.08581,1.08329,50,Atr,1.08588,1.08646,1.08581,1.08613,1.08646,1.08581,6.500000000000394,False,True,French Flash Services PMI,German Flash Services PMI,EUR,EUR,high,high,2023-08-23T07:15:00,2023-08-23T07:30:00,2023-08-23T07:12:00,2023-08-23T07:18:00,2023-08-23T07:27:00,2023-08-23T07:33:00,-30.0,0.0,news_touch_cancel,NEWS TOUCH CANCEL,2023-08-23 07:30:00+00:00,news_touch_cancel_time,S_1597,,,2023-08-23 07:30:00+00:00,,,2023-08-23 07:30:00,,,news_touch_cancel
1598,bullish,CHoCH,2023-08-23 12:45:00+00:00,2023-08-24 05:00:00+00:00,2023-08-23 07:15:00+00:00,215494,215516,215581,1.08106,1.08025,1.08713,50,Atr,1.08086,1.08106,1.08025,1.08042,1.08106,1.08025,8.099999999999774,False,False,Flash Manufacturing PMI,Unemployment Claims,USD,USD,high,high,2023-08-23T13:45:00,2023-08-24T12:30:00,2023-08-23T13:42:00,2023-08-23T13:48:00,2023-08-24T12:27:00,2023-08-24T12:33:00,-60.0,-450.0,win,WIN,2023-08-24 21:45:00+00:00,exit_time,L_1598,2023-08-24 18:50:00+00:00,2023-08-24 21:45:00+00:00,,,,,,,WIN
1599,bearish,CHoCH,2023-08-24 05:30:00+00:00,2023-08-24 23:00:00+00:00,2023-08-23 12:45:00+00:00,215516,215583,215653,1.08764,1.08723,1.08025,50,Atr,1.08737,1.08764,1.08723,1.08728,1.08764,1.08723,4.100000000000215,False,False,Unemployment Claims,German ifo Business Climate,USD,EUR,high,high,2023-08-24T12:30:00,2023-08-25T08:00:00,2023-08-24T12:27:00,2023-08-24T12:33:00,2023-08-25T07:57:00,2023-08-25T08:03:00,-420.0,-540.0,win,WIN,2023-08-29 18:23:00+00:00,exit_time,S_1599,2023-08-29 17:14:00+00:00,2023-08-29 18:23:00+00:00,,,,,,,WIN
1600,bullish,CHoCH,2023-08-25 04:30:00+00:00,2023-08-29 19:00:00+00:00,2023-08-24 05:30:00+00:00,215583,215675,215925,1.07794,1.07768,1.08764,50,Atr,1.0779,1.07794,1.07768,1.0778,1.07794,1.07768,2.5999999999992696,False,False,German ifo Business Climate,CB Consumer Confidence,EUR,USD,high,high,2023-08-25T08:00:00,2023-08-29T14:00:00,2023-08-25T07:57:00,2023-08-25T08:03:00,2023-08-29T13:57:00,2023-08-29T14:03:00,-210.0,300.0,loss,LOSS,2023-09-01 18:40:00+00:00,exit_time,L_1600,2023-09-01 18:26:00+00:00,2023-09-01 18:40:00+00:00,,,,,,,LOSS
1601,bullish,BOS,2023-08-30 08:00:00+00:00,2023-08-30 12:15:00+00:00,2023-08-29 19:15:00+00:00,215926,215977,215994,1.08649,1.08551,1.08919,50,Atr,1.08644,1.08649,1.08551,1.08578,1.08649,1.08551,9.799999999999809,False,True,Spanish Flash CPI y/y,ADP Non-Farm Employment Change,EUR,USD,high,high,2023-08-30T07:00:00,2023-08-30T12:15:00,2023-08-30T06:57:00,2023-08-30T07:03:00,2023-08-30T12:12:00,2023-08-30T12:18:00,60.0,0.0,win,WIN,2023-08-31 09:46:00+00:00,exit_time,L_1601,2023-08-31 09:04:00+00:00,2023-08-31 09:46:00+00:00,,,,,,,WIN
1602,bearish,CHoCH,2023-08-30 14:00:00+00:00,2023-08-31 13:30:00+00:00,2023-08-30 08:00:00+00:00,215977,216001,216095,1.09449,1.09341,1.08551,50,Atr,1.09447,1.09449,1.09341,1.09408,1.09449,1.09341,10.799999999999699,False,False,Prelim GDP q/q,Core PCE Price Index m/m,USD,USD,high,high,2023-08-30T12:30:00,2023-08-31T12:30:00,2023-08-30T12:27:00,2023-08-30T12:33:00,2023-08-31T12:27:00,2023-08-31T12:33:00,90.0,60.0,win,WIN,2023-11-20 05:57:00+00:00,exit_time,S_1602,2023-11-20 04:18:00+00:00,2023-11-20 05:57:00+00:00,,,,,,,WIN
1603,bearish,BOS,2023-09-04 11:00:00+00:00,2023-09-05 06:15:00+00:00,2023-09-03 23:15:00+00:00,216230,216277,216354,1.08087,1.08028,1.07716,50,Atr,1.08047,1.08087,1.08028,1.08063,1.08087,1.08028,5.9000000000009045,False,False,ISM Services PMI,ISM Services PMI,USD,USD,high,high,2023-09-06T14:00:00,2023-09-06T14:00:00,2023-09-06T13:57:00,2023-09-06T14:03:00,2023-09-06T13:57:00,2023-09-06T14:03:00,-3060.0,-1905.0,loss,LOSS,2023-11-14 14:05:00+00:00,exit_time,S_1603,2023-11-14 14:04:00+00:00,2023-11-14 14:05:00+00:00,,,,,,,LOSS
1604,bearish,BOS,2023-09-06 11:15:00+00:00,2023-09-06 14:15:00+00:00,2023-09-05 15:00:00+00:00,216389,216470,216482,1.07488,1.07435,1.07062,50,Atr,1.07449,1.07488,1.07435,1.07467,1.07488,1.07435,5.300000000001415,False,False,ISM Services PMI,ISM Services PMI,USD,USD,high,high,2023-09-06T14:00:00,2023-09-06T14:00:00,2023-09-06T13:57:00,2023-09-06T14:03:00,2023-09-06T13:57:00,2023-09-06T14:03:00,-165.0,15.0,win,WIN,2023-09-08 14:16:00+00:00,exit_time,S_1604,2023-09-08 14:12:00+00:00,2023-09-08 14:16:00+00:00,,,,,,,WIN
1605,bearish,BOS,2023-09-07 03:30:00+00:00,2023-09-07 12:30:00+00:00,2023-09-06 14:15:00+00:00,216482,216535,216571,1.07317,1.07275,1.07045,50,Atr,1.07283,1.07317,1.07275,1.07311,1.07317,1.07275,4.199999999998649,False,True,Unemployment Claims,Unemployment Claims,USD,USD,high,high,2023-09-07T12:30:00,2023-09-07T12:30:00,2023-09-07T12:27:00,2023-09-07T12:33:00,2023-09-07T12:27:00,2023-09-07T12:33:00,-540.0,0.0,win,WIN,2023-09-08 06:19:00+00:00,exit_time,S_1605,2023-09-08 06:12:00+00:00,2023-09-08 06:19:00+00:00,,,,,,,WIN
1606,bullish,CHoCH,2023-09-07 12:45:00+00:00,2023-09-08 14:00:00+00:00,2023-09-07 03:30:00+00:00,216535,216572,216673,1.06953,1.06861,1.07317,50,Atr,1.06948,1.06953,1.06861,1.06934,1.06953,1.06861,9.200000000000319,False,False,Unemployment Claims,Unemployment Claims,USD,USD,high,high,2023-09-07T12:30:00,2023-09-07T12:30:00,2023-09-07T12:27:00,2023-09-07T12:33:00,2023-09-07T12:27:00,2023-09-07T12:33:00,15.0,1530.0,news_touch_cancel,NEWS TOUCH CANCEL,2023-09-14 12:17:00+00:00,news_touch_cancel_time,L_1606,,,2023-09-14 12:17:00+00:00,,,2023-09-14 12:17:00,,,news_touch_cancel
1607,bullish,BOS,2023-09-08 18:45:00+00:00,2023-09-11 14:00:00+00:00,2023-09-08 14:00:00+00:00,216673,216692,216769,1.07005,1.06969,1.07438,50,Atr,1.07004,1.07005,1.06969,1.06978,1.07005,1.06969,3.5999999999991594,False,False,Unemployment Claims,CPI m/m,USD,USD,high,high,2023-09-07T12:30:00,2023-09-13T12:30:00,2023-09-07T12:27:00,2023-09-07T12:33:00,2023-09-13T12:27:00,2023-09-13T12:33:00,1815.0,-2790.0,news_touch_cancel,NEWS TOUCH CANCEL,2023-09-14 12:17:00+00:00,news_touch_cancel_time,L_1607,,,2023-09-14 12:17:00+00:00,,,2023-09-14 12:17:00,,,news_touch_cancel
1608,bearish,CHoCH,2023-09-14 05:30:00+00:00,2023-09-14 09:30:00+00:00,2023-09-13 14:00:00+00:00,216961,217023,217039,1.07521,1.07497,1.07271,50,Atr,1.07519,1.07521,1.07497,1.07498,1.07521,1.07497,2.4000000000001798,False,False,Monetary Policy Statement,Monetary Policy Statement,EUR,EUR,high,high,2023-09-14T12:15:00,2023-09-14T12:15:00,2023-09-14T12:12:00,2023-09-14T12:18:00,2023-09-14T12:12:00,2023-09-14T12:18:00,-405.0,-165.0,loss,LOSS,2023-11-06 08:37:00+00:00,exit_time,S_1608,2023-11-06 08:33:00+00:00,2023-11-06 08:37:00+00:00,,,,,,,LOSS
